Date,Item,Price,Cost,Day_Sale
7/11/2022,313,44,37.4,3
7/11/2022,414,31,26.35,2
7/11/2022,508,10,8,5
7/11/2022,101,15,13.05,4
7/11/2022,200,176,144.32,5
7/11/2022,306,49,39.69,2
7/11/2022,403,43,34.4,2
7/11/2022,508,10,8,5
7/11/2022,101,15,13.05,4
7/11/2022,206,181,146.61,5
7/11/2022,310,28,24.08,5
7/11/2022,410,50,45,4
7/11/2022,510,17,14.62,3
7/11/2022,101,15,13.05,4
7/11/2022,214,140,113.4,7
7/11/2022,310,28,24.08,5
7/11/2022,410,50,45,4
7/11/2022,506,6,5.4,7
7/11/2022,108,12,9.84,6
7/11/2022,206,181,146.61,5
7/11/2022,310,28,24.08,5
7/11/2022,408,57,48.45,5
7/11/2022,512,10,8.6,5
7/11/2022,105,20,18,5
7/11/2022,214,140,113.4,7
7/11/2022,303,36,32.04,3
7/11/2022,407,48,42.24,2
7/11/2022,508,10,8,5
7/11/2022,103,16,13.76,3
7/11/2022,206,181,146.61,5
7/11/2022,307,30,25.5,5
7/11/2022,408,57,48.45,5
7/11/2022,505,9,7.38,4
7/11/2022,105,20,18,5
7/11/2022,201,197,157.6,3
7/11/2022,305,42,34.02,4
7/11/2022,413,43,35.69,6
7/11/2022,508,10,8,5
7/11/2022,102,17,13.94,4
7/11/2022,214,140,113.4,7
7/11/2022,308,34,27.2,2
7/11/2022,407,48,42.24,2
7/11/2022,509,10,8.8,2
7/11/2022,104,16,13.28,4
7/11/2022,214,140,113.4,7
7/11/2022,312,46,40.48,4
7/11/2022,412,63,56.7,2
7/11/2022,506,6,5.4,7
7/11/2022,107,15,12.15,2
7/11/2022,212,146,119.72,3
7/11/2022,309,20,17,3
7/11/2022,414,31,26.35,2
7/11/2022,506,6,5.4,7
7/11/2022,109,16,13.92,2
7/11/2022,200,176,144.32,5
7/11/2022,307,30,25.5,5
7/11/2022,400,55,46.2,2
7/11/2022,512,10,8.6,5
7/11/2022,108,12,9.84,6
7/11/2022,208,161,133.63,3
7/11/2022,300,45,40.5,1
7/11/2022,408,57,48.45,5
7/11/2022,512,10,8.6,5
7/11/2022,106,15,12.15,4
7/11/2022,208,161,133.63,3
7/11/2022,311,28,23.8,3
7/11/2022,406,57,49.02,5
7/11/2022,506,6,5.4,7
7/11/2022,104,16,13.28,4
7/11/2022,218,194,168.78,4
7/11/2022,304,31,25.42,3
7/11/2022,411,58,49.3,2
7/11/2022,503,16,13.92,1
7/11/2022,105,20,18,5
7/11/2022,203,184,161.92,1
7/11/2022,308,34,27.2,2
7/11/2022,413,43,35.69,6
7/11/2022,501,8,7.12,4
7/11/2022,108,12,9.84,6
7/11/2022,211,191,158.53,2
7/11/2022,305,42,34.02,4
7/11/2022,410,50,45,4
7/11/2022,507,8,6.88,2
7/11/2022,104,16,13.28,4
7/11/2022,218,194,168.78,4
7/11/2022,310,28,24.08,5
7/11/2022,411,58,49.3,2
7/11/2022,509,10,8.8,2
7/12/2022,108,12,9.84,5
7/12/2022,204,198,174.24,5
7/12/2022,309,20,17,3
7/12/2022,410,50,45,4
7/12/2022,509,10,8.8,3
7/12/2022,108,12,9.84,5
7/12/2022,215,174,146.16,6
7/12/2022,310,28,24.08,3
7/12/2022,410,50,45,4
7/12/2022,502,8,6.8,4
7/12/2022,109,16,13.92,8
7/12/2022,217,118,103.84,3
7/12/2022,302,41,36.9,3
7/12/2022,411,58,49.3,4
7/12/2022,512,10,8.6,1
7/12/2022,106,15,12.15,4
7/12/2022,214,140,113.4,4
7/12/2022,305,42,34.02,5
7/12/2022,402,49,41.65,7
7/12/2022,506,6,5.4,4
7/12/2022,107,15,12.15,7
7/12/2022,204,198,174.24,5
7/12/2022,310,28,24.08,3
7/12/2022,400,55,46.2,3
7/12/2022,503,16,13.92,6
7/12/2022,107,15,12.15,7
7/12/2022,215,174,146.16,6
7/12/2022,313,44,37.4,5
7/12/2022,410,50,45,4
7/12/2022,503,16,13.92,6
7/12/2022,106,15,12.15,4
7/12/2022,214,140,113.4,4
7/12/2022,303,36,32.04,6
7/12/2022,414,31,26.35,4
7/12/2022,503,16,13.92,6
7/12/2022,101,15,13.05,2
7/12/2022,202,162,136.08,3
7/12/2022,303,36,32.04,6
7/12/2022,407,48,42.24,3
7/12/2022,500,18,15.84,4
7/12/2022,107,15,12.15,7
7/12/2022,215,174,146.16,6
7/12/2022,307,30,25.5,4
7/12/2022,413,43,35.69,2
7/12/2022,505,9,7.38,5
7/12/2022,109,16,13.92,8
7/12/2022,203,184,161.92,2
7/12/2022,309,20,17,3
7/12/2022,402,49,41.65,7
7/12/2022,506,6,5.4,4
7/12/2022,106,15,12.15,4
7/12/2022,205,109,87.2,2
7/12/2022,308,34,27.2,2
7/12/2022,402,49,41.65,7
7/12/2022,509,10,8.8,3
7/12/2022,101,15,13.05,2
7/12/2022,206,181,146.61,1
7/12/2022,305,42,34.02,5
7/12/2022,404,60,48,5
7/12/2022,505,9,7.38,5
7/12/2022,107,15,12.15,7
7/12/2022,204,198,174.24,5
7/12/2022,308,34,27.2,2
7/12/2022,407,48,42.24,3
7/12/2022,505,9,7.38,5
7/12/2022,109,16,13.92,8
7/12/2022,216,144,115.2,2
7/12/2022,300,45,40.5,2
7/12/2022,414,31,26.35,4
7/12/2022,504,8,6.56,2
7/12/2022,107,15,12.15,7
7/12/2022,211,191,158.53,3
7/12/2022,301,26,21.32,3
7/12/2022,402,49,41.65,7
7/12/2022,503,16,13.92,6
7/12/2022,105,20,18,3
7/12/2022,204,198,174.24,5
7/12/2022,307,30,25.5,4
7/12/2022,403,43,34.4,2
7/12/2022,510,17,14.62,3
7/12/2022,109,16,13.92,8
7/12/2022,205,109,87.2,2
7/12/2022,303,36,32.04,6
7/12/2022,411,58,49.3,4
7/12/2022,508,10,8,3
7/12/2022,104,16,13.28,3
7/12/2022,215,174,146.16,6
7/12/2022,304,31,25.42,1
7/12/2022,414,31,26.35,4
7/12/2022,509,10,8.8,3
7/12/2022,104,16,13.28,3
7/12/2022,217,118,103.84,3
7/12/2022,311,28,23.8,1
7/12/2022,404,60,48,5
7/12/2022,500,18,15.84,4
7/12/2022,109,16,13.92,8
7/12/2022,211,191,158.53,3
7/12/2022,307,30,25.5,4
7/12/2022,404,60,48,5
7/12/2022,502,8,6.8,4
7/12/2022,109,16,13.92,8
7/12/2022,217,118,103.84,3
7/12/2022,310,28,24.08,3
7/12/2022,407,48,42.24,3
7/12/2022,505,9,7.38,5
7/12/2022,100,0,0,0
7/12/2022,214,140,113.4,4
7/12/2022,302,41,36.9,3
7/12/2022,411,58,49.3,4
7/12/2022,500,18,15.84,4
7/12/2022,102,17,13.94,2
7/12/2022,202,162,136.08,3
7/12/2022,307,30,25.5,4
7/12/2022,406,57,49.02,2
7/12/2022,502,8,6.8,4
7/12/2022,105,20,18,3
7/12/2022,203,184,161.92,2
7/12/2022,302,41,36.9,3
7/12/2022,413,43,35.69,2
7/12/2022,503,16,13.92,6
7/12/2022,103,16,13.76,3
7/12/2022,210,128,115.2,2
7/12/2022,305,42,34.02,5
7/12/2022,408,57,48.45,1
7/12/2022,505,9,7.38,5
7/12/2022,104,16,13.28,3
7/12/2022,200,176,144.32,1
7/12/2022,301,26,21.32,3
7/12/2022,404,60,48,5
7/12/2022,507,8,6.88,2
7/12/2022,103,16,13.76,3
7/12/2022,212,146,119.72,2
7/12/2022,313,44,37.4,5
7/12/2022,400,55,46.2,3
7/12/2022,510,17,14.62,3
7/12/2022,108,12,9.84,5
7/12/2022,216,144,115.2,2
7/12/2022,313,44,37.4,5
7/12/2022,405,51,43.35,3
7/12/2022,501,8,7.12,2
7/12/2022,109,16,13.92,8
7/12/2022,214,140,113.4,4
7/12/2022,303,36,32.04,6
7/12/2022,402,49,41.65,7
7/12/2022,500,18,15.84,4
7/12/2022,102,17,13.94,2
7/12/2022,204,198,174.24,5
7/12/2022,305,42,34.02,5
7/12/2022,414,31,26.35,4
7/12/2022,506,6,5.4,4
7/12/2022,108,12,9.84,5
7/12/2022,202,162,136.08,3
7/12/2022,301,26,21.32,3
7/12/2022,402,49,41.65,7
7/12/2022,511,5,4.45,1
7/12/2022,100,0,0,0
7/12/2022,213,151,123.82,2
7/12/2022,305,42,34.02,5
7/12/2022,411,58,49.3,4
7/12/2022,506,6,5.4,4
7/12/2022,108,12,9.84,5
7/12/2022,210,128,115.2,2
7/12/2022,306,49,39.69,2
7/12/2022,404,60,48,5
7/12/2022,507,8,6.88,2
7/12/2022,109,16,13.92,8
7/12/2022,215,174,146.16,6
7/12/2022,313,44,37.4,5
7/12/2022,403,43,34.4,2
7/12/2022,504,8,6.56,2
7/12/2022,107,15,12.15,7
7/12/2022,213,151,123.82,2
7/12/2022,309,20,17,3
7/12/2022,402,49,41.65,7
7/12/2022,503,16,13.92,6
7/12/2022,100,0,0,0
7/12/2022,215,174,146.16,6
7/12/2022,303,36,32.04,6
7/12/2022,405,51,43.35,3
7/12/2022,508,10,8,3
7/12/2022,103,16,13.76,3
7/12/2022,201,197,157.6,2
7/12/2022,313,44,37.4,5
7/12/2022,405,51,43.35,3
7/12/2022,510,17,14.62,3
7/12/2022,105,20,18,3
7/12/2022,201,197,157.6,2
7/12/2022,306,49,39.69,2
7/12/2022,400,55,46.2,3
7/12/2022,502,8,6.8,4
7/12/2022,107,15,12.15,7
7/12/2022,211,191,158.53,3
7/12/2022,303,36,32.04,6
7/12/2022,410,50,45,4
7/12/2022,508,10,8,3
7/12/2022,106,15,12.15,4
7/12/2022,212,146,119.72,2
7/12/2022,300,45,40.5,2
7/12/2022,406,57,49.02,2
7/12/2022,501,8,7.12,2
7/13/2022,109,16,13.92,3
7/13/2022,212,146,119.72,1
7/13/2022,309,20,17,2
7/13/2022,405,51,43.35,4
7/13/2022,507,8,6.88,7
7/13/2022,101,15,13.05,6
7/13/2022,210,128,115.2,2
7/13/2022,304,31,25.42,4
7/13/2022,405,51,43.35,4
7/13/2022,502,8,6.8,4
7/13/2022,108,12,9.84,8
7/13/2022,214,140,113.4,1
7/13/2022,305,42,34.02,4
7/13/2022,400,55,46.2,3
7/13/2022,502,8,6.8,4
7/13/2022,108,12,9.84,8
7/13/2022,211,191,158.53,4
7/13/2022,305,42,34.02,4
7/13/2022,401,44,39.6,4
7/13/2022,506,6,5.4,3
7/13/2022,101,15,13.05,6
7/13/2022,208,161,133.63,3
7/13/2022,301,26,21.32,4
7/13/2022,405,51,43.35,4
7/13/2022,511,5,4.45,5
7/13/2022,105,20,18,3
7/13/2022,208,161,133.63,3
7/13/2022,301,26,21.32,4
7/13/2022,409,38,30.78,4
7/13/2022,502,8,6.8,4
7/13/2022,102,17,13.94,5
7/13/2022,217,118,103.84,3
7/13/2022,302,41,36.9,5
7/13/2022,412,63,56.7,4
7/13/2022,502,8,6.8,4
7/13/2022,108,12,9.84,8
7/13/2022,201,197,157.6,4
7/13/2022,303,36,32.04,4
7/13/2022,407,48,42.24,3
7/13/2022,511,5,4.45,5
7/13/2022,101,15,13.05,6
7/13/2022,209,144,119.52,4
7/13/2022,303,36,32.04,4
7/13/2022,403,43,34.4,1
7/13/2022,511,5,4.45,5
7/13/2022,102,17,13.94,5
7/13/2022,210,128,115.2,2
7/13/2022,307,30,25.5,2
7/13/2022,404,60,48,5
7/13/2022,507,8,6.88,7
7/13/2022,101,15,13.05,6
7/13/2022,215,174,146.16,1
7/13/2022,304,31,25.42,4
7/13/2022,409,38,30.78,4
7/13/2022,506,6,5.4,3
7/13/2022,102,17,13.94,5
7/13/2022,216,144,115.2,1
7/13/2022,313,44,37.4,2
7/13/2022,412,63,56.7,4
7/13/2022,511,5,4.45,5
7/13/2022,106,15,12.15,2
7/13/2022,207,123,105.78,5
7/13/2022,312,46,40.48,2
7/13/2022,402,49,41.65,3
7/13/2022,510,17,14.62,4
7/13/2022,102,17,13.94,5
7/13/2022,204,198,174.24,2
7/13/2022,300,45,40.5,6
7/13/2022,402,49,41.65,3
7/13/2022,511,5,4.45,5
7/13/2022,101,15,13.05,6
7/13/2022,205,109,87.2,2
7/13/2022,308,34,27.2,3
7/13/2022,412,63,56.7,4
7/13/2022,507,8,6.88,7
7/13/2022,104,16,13.28,5
7/13/2022,201,197,157.6,4
7/13/2022,303,36,32.04,4
7/13/2022,410,50,45,3
7/13/2022,501,8,7.12,1
7/13/2022,100,0,0,0
7/13/2022,211,191,158.53,4
7/13/2022,307,30,25.5,2
7/13/2022,405,51,43.35,4
7/13/2022,510,17,14.62,4
7/13/2022,107,15,12.15,3
7/13/2022,209,144,119.52,4
7/13/2022,312,46,40.48,2
7/13/2022,410,50,45,3
7/13/2022,504,8,6.56,4
7/13/2022,100,0,0,0
7/13/2022,217,118,103.84,3
7/13/2022,302,41,36.9,5
7/13/2022,401,44,39.6,4
7/13/2022,503,16,13.92,1
7/13/2022,107,15,12.15,3
7/13/2022,205,109,87.2,2
7/13/2022,303,36,32.04,4
7/13/2022,400,55,46.2,3
7/13/2022,505,9,7.38,2
7/13/2022,100,0,0,0
7/13/2022,201,197,157.6,4
7/13/2022,300,45,40.5,6
7/13/2022,404,60,48,5
7/13/2022,510,17,14.62,4
7/13/2022,102,17,13.94,5
7/13/2022,201,197,157.6,4
7/13/2022,302,41,36.9,5
7/13/2022,404,60,48,5
7/13/2022,506,6,5.4,3
7/13/2022,108,12,9.84,8
7/13/2022,217,118,103.84,3
7/13/2022,308,34,27.2,3
7/13/2022,407,48,42.24,3
7/13/2022,504,8,6.56,4
7/13/2022,104,16,13.28,5
7/13/2022,203,184,161.92,5
7/13/2022,301,26,21.32,4
7/13/2022,413,43,35.69,1
7/13/2022,500,18,15.84,2
7/13/2022,109,16,13.92,3
7/13/2022,209,144,119.52,4
7/13/2022,300,45,40.5,6
7/13/2022,404,60,48,5
7/13/2022,505,9,7.38,2
7/13/2022,104,16,13.28,5
7/13/2022,204,198,174.24,2
7/13/2022,300,45,40.5,6
7/13/2022,411,58,49.3,2
7/13/2022,509,10,8.8,2
7/13/2022,108,12,9.84,8
7/13/2022,207,123,105.78,5
7/13/2022,304,31,25.42,4
7/13/2022,411,58,49.3,2
7/13/2022,504,8,6.56,4
7/13/2022,105,20,18,3
7/13/2022,211,191,158.53,4
7/13/2022,300,45,40.5,6
7/13/2022,400,55,46.2,3
7/13/2022,507,8,6.88,7
7/13/2022,108,12,9.84,8
7/13/2022,203,184,161.92,5
7/13/2022,310,28,24.08,2
7/13/2022,409,38,30.78,4
7/13/2022,500,18,15.84,2
7/13/2022,107,15,12.15,3
7/13/2022,207,123,105.78,5
7/13/2022,310,28,24.08,2
7/13/2022,404,60,48,5
7/13/2022,507,8,6.88,7
7/13/2022,106,15,12.15,2
7/13/2022,203,184,161.92,5
7/13/2022,305,42,34.02,4
7/13/2022,408,57,48.45,1
7/13/2022,512,10,8.6,2
7/13/2022,108,12,9.84,8
7/13/2022,218,194,168.78,1
7/13/2022,300,45,40.5,6
7/13/2022,406,57,49.02,1
7/13/2022,507,8,6.88,7
7/13/2022,108,12,9.84,8
7/13/2022,202,162,136.08,1
7/13/2022,301,26,21.32,4
7/13/2022,410,50,45,3
7/13/2022,512,10,8.6,2
7/13/2022,103,16,13.76,1
7/13/2022,203,184,161.92,5
7/13/2022,313,44,37.4,2
7/13/2022,409,38,30.78,4
7/13/2022,508,10,8,3
7/13/2022,101,15,13.05,6
7/13/2022,211,191,158.53,4
7/13/2022,305,42,34.02,4
7/13/2022,412,63,56.7,4
7/13/2022,510,17,14.62,4
7/13/2022,104,16,13.28,5
7/13/2022,208,161,133.63,3
7/13/2022,308,34,27.2,3
7/13/2022,407,48,42.24,3
7/13/2022,504,8,6.56,4
7/13/2022,109,16,13.92,3
7/13/2022,203,184,161.92,5
7/13/2022,302,41,36.9,5
7/13/2022,402,49,41.65,3
7/13/2022,509,10,8.8,2
7/13/2022,105,20,18,3
7/13/2022,207,123,105.78,5
7/13/2022,302,41,36.9,5
7/13/2022,401,44,39.6,4
7/13/2022,507,8,6.88,7
7/13/2022,100,0,0,0
7/13/2022,209,144,119.52,4
7/13/2022,304,31,25.42,4
7/13/2022,414,31,26.35,1
7/13/2022,508,10,8,3
7/13/2022,104,16,13.28,5
7/13/2022,207,123,105.78,5
7/13/2022,309,20,17,2
7/13/2022,401,44,39.6,4
7/13/2022,508,10,8,3
7/14/2022,104,16,13.28,7
7/14/2022,201,197,157.6,4
7/14/2022,313,44,37.4,4
7/14/2022,414,31,26.35,1
7/14/2022,510,17,14.62,4
7/14/2022,108,12,9.84,3
7/14/2022,215,174,146.16,5
7/14/2022,308,34,27.2,5
7/14/2022,412,63,56.7,2
7/14/2022,503,16,13.92,7
7/14/2022,106,15,12.15,5
7/14/2022,203,184,161.92,4
7/14/2022,313,44,37.4,4
7/14/2022,409,38,30.78,4
7/14/2022,508,10,8,4
7/14/2022,100,0,0,0
7/14/2022,200,176,144.32,4
7/14/2022,311,28,23.8,3
7/14/2022,402,49,41.65,4
7/14/2022,505,9,7.38,5
7/14/2022,104,16,13.28,7
7/14/2022,209,144,119.52,2
7/14/2022,312,46,40.48,6
7/14/2022,403,43,34.4,3
7/14/2022,509,10,8.8,2
7/14/2022,106,15,12.15,5
7/14/2022,211,191,158.53,3
7/14/2022,305,42,34.02,2
7/14/2022,408,57,48.45,3
7/14/2022,504,8,6.56,2
7/14/2022,109,16,13.92,7
7/14/2022,215,174,146.16,5
7/14/2022,308,34,27.2,5
7/14/2022,405,51,43.35,4
7/14/2022,500,18,15.84,4
7/14/2022,109,16,13.92,7
7/14/2022,215,174,146.16,5
7/14/2022,303,36,32.04,3
7/14/2022,408,57,48.45,3
7/14/2022,506,6,5.4,3
7/14/2022,103,16,13.76,2
7/14/2022,200,176,144.32,4
7/14/2022,308,34,27.2,5
7/14/2022,411,58,49.3,2
7/14/2022,508,10,8,4
7/14/2022,100,0,0,0
7/14/2022,218,194,168.78,5
7/14/2022,307,30,25.5,2
7/14/2022,403,43,34.4,3
7/14/2022,503,16,13.92,7
7/14/2022,106,15,12.15,5
7/14/2022,202,162,136.08,3
7/14/2022,312,46,40.48,6
7/14/2022,413,43,35.69,7
7/14/2022,502,8,6.8,1
7/14/2022,109,16,13.92,7
7/14/2022,210,128,115.2,4
7/14/2022,312,46,40.48,6
7/14/2022,413,43,35.69,7
7/14/2022,506,6,5.4,3
7/14/2022,104,16,13.28,7
7/14/2022,218,194,168.78,5
7/14/2022,308,34,27.2,5
7/14/2022,404,60,48,3
7/14/2022,503,16,13.92,7
7/14/2022,100,0,0,0
7/14/2022,207,123,105.78,1
7/14/2022,301,26,21.32,3
7/14/2022,402,49,41.65,4
7/14/2022,510,17,14.62,4
7/14/2022,106,15,12.15,5
7/14/2022,218,194,168.78,5
7/14/2022,312,46,40.48,6
7/14/2022,401,44,39.6,2
7/14/2022,508,10,8,4
7/14/2022,101,15,13.05,3
7/14/2022,208,161,133.63,1
7/14/2022,310,28,24.08,3
7/14/2022,409,38,30.78,4
7/14/2022,500,18,15.84,4
7/14/2022,101,15,13.05,3
7/14/2022,211,191,158.53,3
7/14/2022,302,41,36.9,3
7/14/2022,403,43,34.4,3
7/14/2022,505,9,7.38,5
7/14/2022,101,15,13.05,3
7/14/2022,203,184,161.92,4
7/14/2022,307,30,25.5,2
7/14/2022,400,55,46.2,5
7/14/2022,504,8,6.56,2
7/14/2022,103,16,13.76,2
7/14/2022,215,174,146.16,5
7/14/2022,300,45,40.5,1
7/14/2022,411,58,49.3,2
7/14/2022,501,8,7.12,1
7/14/2022,104,16,13.28,7
7/14/2022,201,197,157.6,4
7/14/2022,311,28,23.8,3
7/14/2022,401,44,39.6,2
7/14/2022,508,10,8,4
7/14/2022,100,0,0,0
7/14/2022,200,176,144.32,4
7/14/2022,313,44,37.4,4
7/14/2022,413,43,35.69,7
7/14/2022,500,18,15.84,4
7/14/2022,102,17,13.94,3
7/14/2022,210,128,115.2,4
7/14/2022,301,26,21.32,3
7/14/2022,405,51,43.35,4
7/14/2022,503,16,13.92,7
7/14/2022,105,20,18,2
7/14/2022,200,176,144.32,4
7/14/2022,304,31,25.42,1
7/14/2022,408,57,48.45,3
7/14/2022,506,6,5.4,3
7/14/2022,109,16,13.92,7
7/14/2022,218,194,168.78,5
7/14/2022,303,36,32.04,3
7/14/2022,402,49,41.65,4
7/14/2022,511,5,4.45,4
7/14/2022,100,0,0,0
7/14/2022,202,162,136.08,3
7/14/2022,310,28,24.08,3
7/14/2022,400,55,46.2,5
7/14/2022,505,9,7.38,5
7/14/2022,102,17,13.94,3
7/14/2022,213,151,123.82,3
7/14/2022,312,46,40.48,6
7/14/2022,409,38,30.78,4
7/14/2022,512,10,8.6,3
7/14/2022,108,12,9.84,3
7/14/2022,210,128,115.2,4
7/14/2022,302,41,36.9,3
7/14/2022,400,55,46.2,5
7/14/2022,511,5,4.45,4
7/14/2022,102,17,13.94,3
7/14/2022,213,151,123.82,3
7/14/2022,308,34,27.2,5
7/14/2022,402,49,41.65,4
7/14/2022,510,17,14.62,4
7/14/2022,109,16,13.92,7
7/14/2022,215,174,146.16,5
7/14/2022,309,20,17,1
7/14/2022,409,38,30.78,4
7/14/2022,509,10,8.8,2
7/14/2022,109,16,13.92,7
7/14/2022,210,128,115.2,4
7/14/2022,310,28,24.08,3
7/14/2022,400,55,46.2,5
7/14/2022,505,9,7.38,5
7/14/2022,104,16,13.28,7
7/14/2022,206,181,146.61,1
7/14/2022,312,46,40.48,6
7/14/2022,413,43,35.69,7
7/14/2022,511,5,4.45,4
7/14/2022,109,16,13.92,7
7/14/2022,201,197,157.6,4
7/14/2022,306,49,39.69,3
7/14/2022,404,60,48,3
7/14/2022,512,10,8.6,3
7/14/2022,108,12,9.84,3
7/14/2022,203,184,161.92,4
7/14/2022,311,28,23.8,3
7/14/2022,413,43,35.69,7
7/14/2022,500,18,15.84,4
7/14/2022,107,15,12.15,2
7/14/2022,203,184,161.92,4
7/14/2022,306,49,39.69,3
7/14/2022,405,51,43.35,4
7/14/2022,510,17,14.62,4
7/14/2022,100,0,0,0
7/14/2022,211,191,158.53,3
7/14/2022,302,41,36.9,3
7/14/2022,400,55,46.2,5
7/14/2022,512,10,8.6,3
7/14/2022,104,16,13.28,7
7/14/2022,209,144,119.52,2
7/14/2022,301,26,21.32,3
7/14/2022,412,63,56.7,2
7/14/2022,505,9,7.38,5
7/14/2022,105,20,18,2
7/14/2022,202,162,136.08,3
7/14/2022,303,36,32.04,3
7/14/2022,405,51,43.35,4
7/14/2022,503,16,13.92,7
7/14/2022,107,15,12.15,2
7/14/2022,201,197,157.6,4
7/14/2022,305,42,34.02,2
7/14/2022,413,43,35.69,7
7/14/2022,511,5,4.45,4
7/14/2022,106,15,12.15,5
7/14/2022,218,194,168.78,5
7/14/2022,306,49,39.69,3
7/14/2022,413,43,35.69,7
7/14/2022,503,16,13.92,7
7/14/2022,104,16,13.28,7
7/14/2022,213,151,123.82,3
7/14/2022,313,44,37.4,4
7/14/2022,404,60,48,3
7/14/2022,503,16,13.92,7
7/15/2022,104,16,13.28,4
7/15/2022,216,144,115.2,5
7/15/2022,304,31,25.42,5
7/15/2022,409,38,30.78,1
7/15/2022,512,10,8.6,2
7/15/2022,108,12,9.84,4
7/15/2022,211,191,158.53,2
7/15/2022,307,30,25.5,6
7/15/2022,407,48,42.24,4
7/15/2022,511,5,4.45,5
7/15/2022,102,17,13.94,6
7/15/2022,212,146,119.72,2
7/15/2022,303,36,32.04,2
7/15/2022,406,57,49.02,5
7/15/2022,500,18,15.84,2
7/15/2022,109,16,13.92,6
7/15/2022,216,144,115.2,5
7/15/2022,302,41,36.9,1
7/15/2022,401,44,39.6,4
7/15/2022,508,10,8,6
7/15/2022,108,12,9.84,4
7/15/2022,206,181,146.61,5
7/15/2022,309,20,17,5
7/15/2022,406,57,49.02,5
7/15/2022,502,8,6.8,5
7/15/2022,109,16,13.92,6
7/15/2022,204,198,174.24,1
7/15/2022,313,44,37.4,1
7/15/2022,404,60,48,3
7/15/2022,502,8,6.8,5
7/15/2022,102,17,13.94,6
7/15/2022,212,146,119.72,2
7/15/2022,309,20,17,5
7/15/2022,402,49,41.65,1
7/15/2022,510,17,14.62,6
7/15/2022,104,16,13.28,4
7/15/2022,206,181,146.61,5
7/15/2022,306,49,39.69,3
7/15/2022,408,57,48.45,3
7/15/2022,509,10,8.8,3
7/15/2022,104,16,13.28,4
7/15/2022,206,181,146.61,5
7/15/2022,308,34,27.2,4
7/15/2022,406,57,49.02,5
7/15/2022,503,16,13.92,5
7/15/2022,106,15,12.15,8
7/15/2022,216,144,115.2,5
7/15/2022,307,30,25.5,6
7/15/2022,407,48,42.24,4
7/15/2022,510,17,14.62,6
7/15/2022,101,15,13.05,5
7/15/2022,207,123,105.78,4
7/15/2022,310,28,24.08,1
7/15/2022,414,31,26.35,3
7/15/2022,503,16,13.92,5
7/15/2022,109,16,13.92,6
7/15/2022,217,118,103.84,2
7/15/2022,308,34,27.2,4
7/15/2022,400,55,46.2,1
7/15/2022,500,18,15.84,2
7/15/2022,101,15,13.05,5
7/15/2022,207,123,105.78,4
7/15/2022,306,49,39.69,3
7/15/2022,411,58,49.3,1
7/15/2022,507,8,6.88,1
7/15/2022,103,16,13.76,4
7/15/2022,216,144,115.2,5
7/15/2022,304,31,25.42,5
7/15/2022,412,63,56.7,5
7/15/2022,505,9,7.38,1
7/15/2022,109,16,13.92,6
7/15/2022,218,194,168.78,3
7/15/2022,311,28,23.8,3
7/15/2022,403,43,34.4,2
7/15/2022,502,8,6.8,5
7/15/2022,108,12,9.84,4
7/15/2022,214,140,113.4,3
7/15/2022,300,45,40.5,6
7/15/2022,405,51,43.35,1
7/15/2022,508,10,8,6
7/15/2022,102,17,13.94,6
7/15/2022,215,174,146.16,3
7/15/2022,309,20,17,5
7/15/2022,403,43,34.4,2
7/15/2022,508,10,8,6
7/15/2022,106,15,12.15,8
7/15/2022,210,128,115.2,3
7/15/2022,307,30,25.5,6
7/15/2022,410,50,45,5
7/15/2022,510,17,14.62,6
7/15/2022,106,15,12.15,8
7/15/2022,207,123,105.78,4
7/15/2022,304,31,25.42,5
7/15/2022,404,60,48,3
7/15/2022,504,8,6.56,3
7/15/2022,109,16,13.92,6
7/15/2022,215,174,146.16,3
7/15/2022,307,30,25.5,6
7/15/2022,404,60,48,3
7/15/2022,511,5,4.45,5
7/15/2022,102,17,13.94,6
7/15/2022,206,181,146.61,5
7/15/2022,308,34,27.2,4
7/15/2022,412,63,56.7,5
7/15/2022,511,5,4.45,5
7/15/2022,101,15,13.05,5
7/15/2022,203,184,161.92,2
7/15/2022,311,28,23.8,3
7/15/2022,407,48,42.24,4
7/15/2022,508,10,8,6
7/15/2022,101,15,13.05,5
7/15/2022,203,184,161.92,2
7/15/2022,301,26,21.32,1
7/15/2022,406,57,49.02,5
7/15/2022,512,10,8.6,2
7/15/2022,106,15,12.15,8
7/15/2022,211,191,158.53,2
7/15/2022,309,20,17,5
7/15/2022,408,57,48.45,3
7/15/2022,503,16,13.92,5
7/15/2022,106,15,12.15,8
7/15/2022,215,174,146.16,3
7/15/2022,304,31,25.42,5
7/15/2022,414,31,26.35,3
7/15/2022,501,8,7.12,1
7/15/2022,106,15,12.15,8
7/15/2022,214,140,113.4,3
7/15/2022,311,28,23.8,3
7/15/2022,412,63,56.7,5
7/15/2022,503,16,13.92,5
7/15/2022,103,16,13.76,4
7/15/2022,217,118,103.84,2
7/15/2022,307,30,25.5,6
7/15/2022,407,48,42.24,4
7/15/2022,509,10,8.8,3
7/15/2022,105,20,18,2
7/15/2022,214,140,113.4,3
7/15/2022,307,30,25.5,6
7/15/2022,412,63,56.7,5
7/15/2022,504,8,6.56,3
7/15/2022,103,16,13.76,4
7/15/2022,216,144,115.2,5
7/15/2022,303,36,32.04,2
